review,label
"J'ai vu un film... sur le thème difficile du divorce, mais traité d'une manière à la fois comique et grinçante... Le regretté Robin Williams donne une telle humanité et une telle générosité qu'on peut finalement dire que malgré le temps qui passe et les costumes surannés des années 90 (plus d'un siècle !!!), on est très pris par les différents personnages... ET on suit le parcours de ce personnage qui passe du statut de comédien immature et donc énervant pour sa femme à un personnage de femme de 60 ans qui va prendre en main cette famille séparée, presque recomposée avec un Pierce Brosnan dans l'archétype du beau gosse qui réussit tout et à qui tout réussit..., et qui va reprendre la main sur sa famille avec une évolution personnelle qui lui permet de gagner en conscience et en maturité... C'est un excellent film qui prend même le ""risque"" de refuser le happy end total et absolu... Un beau film, donc, et plein de bonnes idées et Robin Williams au meilleur de sa forme, de son jeu, et de vie...",1
"Recyclage appliqué de "" l'armée des 12 singes "" mâtiné d'un zeste de "" l'effet papillon "" soupoudré d'un soupçon de "" vol au dessus d'un nid de coucou "", le film souffre des incohérences inhérentes à tout recit traitant de voyage spatio-temporel. Le réalisateur n'évite pas toujours certaines ficelles grossières, usant d'effets de style redondants, mais l'ensemble dégage un charme indéniable. Adrian Brody et Keira Knightley sont impeccables.",1
"c'est l'un des meilleurs teen movie que j'ai vu vraiment acteur impeccable et l'adaptation de liaisons dangereuses est trés bonne , Ryan Phillipe charismatique et Gellar m'a étonné parfaite pour le role",1
"Les acteurs jouent bien, les personnages sont attachants et l'histoire est réaliste. Un très bon film.",1
"Ca fait réfléchir. Un des meilleurs documentaire qu'il m'a été donné de voir, ou en tout cas le plus prenant. Le fait qu'il traite de ce sujet si éloigné de nous et qui peut nous paraitre primitif, tout en se penchant sur le coté scientifique ""moderne"" est tres troublant quand on comprend que tout concorde (en quelques sorte). Ceux qui y voient une apologie de la drogue sont décidement bien triste...",1
Un Hammer très décevant si comme dans la plupart des films de cette maison de production on a droit à des décors de qualité et à une certaine ambiance par contre la mise en scène est très fade ne suscitant à aucun instant notre intérêt d'ailleurs le scénario n'est pas fameux. De plus les acteurs sont peu charismatiques comme la blonde dont on se fout totalement de son sort.,0
"Un film d'ambiance cru, tendre et vivant mais que le scénario est mince...Brillante Mendoza s'avère etre un réalisateur brillant pour restituer l'atmosphère autour de ce cinéma porno, les lieux devenant rapidement familier pour le spectateur. Il sait saisir également l'ambiance des rues bruyantes de Angeles, qui est la véritable bande-son du film. Il présente avec affection des personnages souvent perdus dans les dédales de ce cinéma à la recherche de sensations et vivant de manière résigné. Les hommes sont présentés comme immatures, seuls les femmes agissent sur leur environnement . J'aurai aimé un discours plus prononcé sur le monde de la prostitution, assez peu évoqué finalement.",1
":'( j'ai trop été fan des JDR et du jeu pour tolérer cet affront. On a ici un immondice, un direct to DVD filmé en screener avec des effets speciaux faits sous Movie Maker. Franchement, c'est impossible de mettre ne serait-ce qu'une etoile, tant tout est faux, tout est mal fait.",0
"C'est de la vraie science-fiction et non pas un film de cape et d'épée qui se passe dans l'espace (cf : la guerre des étoiles). Peut se regarder comme un thriller philosophique, ou comme un jeu de rôle tragique. les images sont fabuleuses, les acteurs géniaux. Du grand Altman.",1
"Plus je regarde les films de Spielberg et plus je les apprécie, Les Aventuriers de l'Arche Perdue y compris. Un bon mélange entre humour et action, la romance Indiana et Marion est génial, une vrai alchimie entre les deux acteurs. Harrison Ford a trop la classe comme à son habitude. La composition de Williams est entrée dans la légende du Septième Art ! Le film de famille par excellence, toujours un plaisir de revoir cet opus ainsi que les autres ( excepté le dernier ... ).",1
"Les Usa ont le chic pour créer des films un peu propagande quand ils font la guerre. Leur point commun ? L’ennemi est bizarrement le même que celui que les GI affrontent. Rambo en est le meilleur exemple, après le Vietnam on a droit à l’Afghanistan de Papa Bush, sans oublier les cocos Russes qu’on retrouve aussi dans Rocky 4. Belle propension à surfer sur la vague dirons-nous. En dehors de ces longs métrages guerriers il y a eu d’autres productions plus softs, « L’éducatrice et le tyran » en fait parti. Ici on est à moitié sur Saddam Hussein et une autre sur les cocos (ou assimilés parce que la Slovetzie… surement un journaliste de Fox news qui a du balancer le nom en pensant parler de Slovénie). L’arme pour américaniser tout ça ? Ben une nounou d’enfer, qui d’autre pour éduquer la marmaille ? En plus, cela permet de surfer sur la réussite de la série de Fran puisqu’elle jouait encore dedans au moment du tournage. Ne parlons pas de réalisme on est dans une comédie US, enfin comédie… ça manque un peu d’humour, le jeu est caricatural, l’histoire est tirée par les cheveux, les dialogues niais, bref typique de ce genre de production, pour le coup on en a vu une on les a toutes vues. Finalement : à réserver aux fans de la série « une nounou d’enfer » (avec la maman de Fran et le côté juif en moins), ils vont adorer, les autres passez votre chemin.",0
"Très médiocre. Des acteurs mauvais, des meurtres qui se veulent gores mais qui sont surtout ridicules, une demi heure à regarder un cintre qui gratte par terre, et surtout une fin grotesque ! Un bon point tout de même pour la bande son.",0
"Second film de Claude Faraldo, ""Themroc"" sèduit une fois de plus un cinèma anarchisant, aux racines populaires, montrant un fort tempèrament contestataire! interdit aux moins de 18 ans lors de sa sortie en salles, ce film destructeur montre un ouvrier rompant complètement avec la sociètè, pour s'enfermer dans sa chambre qu'il transforme en une sorte de grotte prèhistorique! Le propos est fort clair, toujours aussi destructeur et ironique, refusant tout conformisme et autre ""ordre moral""! Aucune phrase articulèe n'est prononcèe dans ce violent retour à la rage animale, les grognements du dèbut devenant des rugissements libèrateurs, avec un Michel Piccoli hallucinant! A noter la prèsence de Romain Bouteille, Miou-Miou, Popeck, Henri Guybet, Coluche, Bèatrice Romand (rèvèlèe par Eric Rohmer) et celle de Patrick Dewaere dans son personnage de maçon, qui crève dèjà l'ècran. Un ovni dèconcertant du cinèma français, aux images ètonnantes...",1
"Le titre du film a succité assez de curiosité pour que je le découvre en format DVD. Production à petit budget à priori, on se laisse facilement emporté par cette histoire originale et ses nombreux passages à la fois comique/dramatique/action. Mais ce qui constitue un des points forts du film, c'est l'interprétation de l'actrice Eun-Kyung Shin, inconnue dans l'hexagone jusqu'ici. On est loin ici du type de films où doivent etre cantonnées le role des femmes, comme dans les productions hollywoodiennes ou européennes (cf.Monica Bellucci, Nicole Kidmann etc...). L'actrice joue ici un personnage original, fort et attachant, et bien entendu... douée pour les arts-martiaux. Après Zhang Zi Yi dans ""Tigre & Dragon"" et ""Rush Hour 2"", l'Asie nous envoie ici son autre ambassatrice de choc. J'ai bien aimé le 1. J'ai très bien aimé le 2. J'attends impatiemment le 3...",1
"Steve Martin avait un grand choix, en 1982, pour choisir son prochain projet. Après son succès public et critique du Vieux Schnock, il décida d’aller tenter sa chance dans un drame musical, Tout l’Or du Ciel. Mal lui en a pris publiquement, le film étant un gros échec. Mais était-il mérité ? Tout l’Or du Ciel fait partie de cette caste de film unique, probablement incompris, mais qui n’a pas franchement fait grand-chose pour s’assurer un succès public. En effet, sous couvert d’un Musical, le film est un drame cynique, désespérant et vraiment très noir. Les numéros musicaux sont en fait du lip-synching de standards des années 30. Contant l’histoire d’un homme qui est condamné à la pendaison par erreur, Tout l’Or du Ciel est d’une tristesse incroyable, porté par l’interprétation exceptionnelle d’un Steve Martin et par une mise en scène très stylisée d’Herbert Ross. En y rajoutant un très suave Christopher Walker et une fin déchirante, Ross réussit un film vraiment très osé. Tout l’Or du Ciel se distingue de la production habituelle et ça fait du bien, surtout quand c’est aussi réussi. Voici une petite curiosité, pas exempte de tout défaut (comme une baisse de rythme au milieu du film) mais à découvrir de toute urgence.",1
"Voilà un film qui vaut le détour. Je viens de le terminer et j'en suis encore tout remué. Là question que nous poses ce film est ""est-il possible de pardonner, même la pire des abominations ?"" Ce film est une œuvre poignante qui ne manquera pas de chambouler plus d'une personne.",1
"Magnifique film qui m'a donné envie d'en savoir plus sur cette danseuse chorégraphe Maguy Marin. Les corps parlent vraiment juste et c'est ce que semble aller chercher Maguy Marin. Ici on ne parle pas de beauté plastique, on raconte des histoires de vie. Il est question d'engagement...",1
